
May 24, 2018 15:24:04.33 NEW SESSION
May 24, 2018 17:41:18.30 [4420:1028:0524/174118.257:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
May 24, 2018 17:41:18.30 [4420:1028:0524/174118.257:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
May 24, 2018 17:41:18.30 [4420:1028:0524/174118.257:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
May 24, 2018 17:41:18.30 [4420:1028:0524/174118.257:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
May 24, 2018 17:41:18.30 [4420:1028:0524/174118.257:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
May 24, 2018 17:41:18.30 [4420:1028:0524/174118.257:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
May 24, 2018 17:41:18.30 [4420:1028:0524/174118.257:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
May 24, 2018 17:41:18.30 [4420:1028:0524/174118.257:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
May 24, 2018 17:42:52.04 [3676:6180:0524/174252.048:ERROR:in_progress_cache_impl.cc(93)] Could not read download entries from file because there was a read failure.
May 24, 2018 17:47:17.19 [652:4160:0524/174717.180:ERROR:in_progress_cache_impl.cc(93)] Could not read download entries from file because there was a read failure.
May 24, 2018 18:54:47.86 Unable to read VR Path Registry from C:\Users\algopala\AppData\Local\openvr\openvrpaths.vrpath
May 24, 2018 18:54:47.86 [652:6904:0524/185447.865:ERROR:component_installer.cc(123)] Move failed.: Access is denied. (0x5)
May 24, 2018 19:04:50.84 [5524:6776:0524/190450.846:ERROR:in_progress_cache_impl.cc(93)] Could not read download entries from file because there was a read failure.
May 24, 2018 19:04:51.01 [5524:956:0524/190451.018:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
May 24, 2018 19:04:51.01 [5524:956:0524/190451.018:ERROR:in_progress_cache_impl.cc(189)] Cache is not initialized, cannot RetrieveEntry.
